Source,Target,Type,Id,Label,timeset,Weight,count
3338,13542,Directed,3338>13542,,,1,1
15515,13542,Directed,15515>13542,,,1,1
6030,13542,Directed,6030>13542,,,1,2
20745,13544,Directed,20745>13544,,,1,1
6145,13546,Directed,6145>13546,,,1,1
13826,13546,Directed,13826>13546,,,1,1
13827,13546,Directed,13827>13546,,,1,1
14422,13546,Directed,14422>13546,,,1,1
3596,13546,Directed,3596>13546,,,1,1
3597,13546,Directed,3597>13546,,,1,1
14,13546,Directed,14>13546,,,1,1
18,13546,Directed,18>13546,,,1,1
17946,13546,Directed,17946>13546,,,1,1
12315,13546,Directed,12315>13546,,,1,1
12317,13546,Directed,12317>13546,,,1,1
14885,13546,Directed,14885>13546,,,1,1
14889,13546,Directed,14889>13546,,,1,1
11826,13546,Directed,11826>13546,,,1,1
53,13546,Directed,53>13546,,,1,1
17978,13546,Directed,17978>13546,,,1,1
573,13546,Directed,573>13546,,,1,1
575,13546,Directed,575>13546,,,1,1
3137,13546,Directed,3137>13546,,,1,1
3654,13546,Directed,3654>13546,,,1,1
25671,13546,Directed,25671>13546,,,1,1
25672,13546,Directed,25672>13546,,,1,1
20578,13546,Directed,20578>13546,,,1,1
14415,13546,Directed,14415>13546,,,1,1
10833,13546,Directed,10833>13546,,,1,1
5714,13546,Directed,5714>13546,,,1,1
8547,13546,Directed,8547>13546,,,1,1
8278,13546,Directed,8278>13546,,,1,1
25691,13546,Directed,25691>13546,,,1,1
18013,13546,Directed,18013>13546,,,1,1
3682,13546,Directed,3682>13546,,,1,1
18020,13546,Directed,18020>13546,,,1,1
15461,13546,Directed,15461>13546,,,1,1
3602,13546,Directed,3602>13546,,,1,1
15470,13546,Directed,15470>13546,,,1,1
7796,13546,Directed,7796>13546,,,1,1
19072,13546,Directed,19072>13546,,,1,1
130,13546,Directed,130>13546,,,1,1
25731,13546,Directed,25731>13546,,,1,1
19077,13546,Directed,19077>13546,,,1,1
8326,13546,Directed,8326>13546,,,1,1
19598,13546,Directed,19598>13546,,,1,1
7789,13546,Directed,7789>13546,,,1,1
18064,13546,Directed,18064>13546,,,1,1
16020,13546,Directed,16020>13546,,,1,1
3694,13546,Directed,3694>13546,,,1,1
6294,13546,Directed,6294>13546,,,1,1
18072,13546,Directed,18072>13546,,,1,1
25758,13546,Directed,25758>13546,,,1,1
20127,13546,Directed,20127>13546,,,1,1
25760,13546,Directed,25760>13546,,,1,1
19617,13546,Directed,19617>13546,,,1,1
10914,13546,Directed,10914>13546,,,1,1
25766,13546,Directed,25766>13546,,,1,1
20647,13546,Directed,20647>13546,,,1,1
680,13546,Directed,680>13546,,,1,1
12458,13546,Directed,12458>13546,,,1,1
10439,13546,Directed,10439>13546,,,1,1
15532,13546,Directed,15532>13546,,,1,1
25776,13546,Directed,25776>13546,,,1,1
798,13546,Directed,798>13546,,,1,1
3260,13546,Directed,3260>13546,,,1,1
25793,13546,Directed,25793>13546,,,1,1
11979,13546,Directed,11979>13546,,,1,1
19652,13546,Directed,19652>13546,,,1,1
18631,13546,Directed,18631>13546,,,1,1
10645,13546,Directed,10645>13546,,,1,1
25801,13546,Directed,25801>13546,,,1,1
715,13546,Directed,715>13546,,,1,1
8396,13546,Directed,8396>13546,,,1,1
717,13546,Directed,717>13546,,,1,1
11983,13546,Directed,11983>13546,,,1,1
7892,13546,Directed,7892>13546,,,1,1
7986,13546,Directed,7986>13546,,,1,1
6365,13546,Directed,6365>13546,,,1,11
16094,13546,Directed,16094>13546,,,1,1
738,13546,Directed,738>13546,,,1,1
23267,13546,Directed,23267>13546,,,1,1
3300,13546,Directed,3300>13546,,,1,1
3304,13546,Directed,3304>13546,,,1,1
19181,13546,Directed,19181>13546,,,1,1
5870,13546,Directed,5870>13546,,,1,1
20721,13546,Directed,20721>13546,,,1,1
25843,13546,Directed,25843>13546,,,1,1
3317,13546,Directed,3317>13546,,,1,1
10487,13546,Directed,10487>13546,,,1,1
12024,13546,Directed,12024>13546,,,1,1
7932,13546,Directed,7932>13546,,,1,1
20222,13546,Directed,20222>13546,,,1,1
23300,13546,Directed,23300>13546,,,1,1
8453,13546,Directed,8453>13546,,,1,1
23307,13546,Directed,23307>13546,,,1,1
12556,13546,Directed,12556>13546,,,1,1
3202,13546,Directed,3202>13546,,,1,1
8462,13546,Directed,8462>13546,,,1,1
8466,13546,Directed,8466>13546,,,1,1
3715,13546,Directed,3715>13546,,,1,1
20246,13546,Directed,20246>13546,,,1,1
19223,13546,Directed,19223>13546,,,1,1
280,13546,Directed,280>13546,,,1,1
5913,13546,Directed,5913>13546,,,1,1
284,13546,Directed,284>13546,,,1,1
11038,13546,Directed,11038>13546,,,1,1
287,13546,Directed,287>13546,,,1,1
20258,13546,Directed,20258>13546,,,1,1
20262,13546,Directed,20262>13546,,,1,1
19239,13546,Directed,19239>13546,,,1,1
20266,13546,Directed,20266>13546,,,1,1
7980,13546,Directed,7980>13546,,,1,1
25650,13546,Directed,25650>13546,,,1,1
7982,13546,Directed,7982>13546,,,1,1
10717,13546,Directed,10717>13546,,,1,1
306,13546,Directed,306>13546,,,1,1
13112,13546,Directed,13112>13546,,,1,1
18748,13546,Directed,18748>13546,,,1,1
3907,13546,Directed,3907>13546,,,1,1
15687,13546,Directed,15687>13546,,,1,1
20298,13546,Directed,20298>13546,,,1,1
397,13546,Directed,397>13546,,,1,1
20304,13546,Directed,20304>13546,,,1,1
18770,13546,Directed,18770>13546,,,1,1
19287,13546,Directed,19287>13546,,,1,1
8029,13546,Directed,8029>13546,,,1,1
10591,13546,Directed,10591>13546,,,1,1
10592,13546,Directed,10592>13546,,,1,1
3425,13546,Directed,3425>13546,,,1,1
20323,13546,Directed,20323>13546,,,1,1
20324,13546,Directed,20324>13546,,,1,1
5992,13546,Directed,5992>13546,,,1,1
3948,13546,Directed,3948>13546,,,1,1
25965,13546,Directed,25965>13546,,,1,1
6006,13546,Directed,6006>13546,,,1,1
3453,13546,Directed,3453>13546,,,1,1
149,13546,Directed,149>13546,,,1,1
3976,13546,Directed,3976>13546,,,1,1
3978,13546,Directed,3978>13546,,,1,1
10647,13546,Directed,10647>13546,,,1,1
8588,13546,Directed,8588>13546,,,1,1
6541,13546,Directed,6541>13546,,,1,1
8078,13546,Directed,8078>13546,,,1,1
25487,13546,Directed,25487>13546,,,1,1
18670,13546,Directed,18670>13546,,,1,1
13207,13546,Directed,13207>13546,,,1,1
3995,13546,Directed,3995>13546,,,1,1
18844,13546,Directed,18844>13546,,,1,1
3997,13546,Directed,3997>13546,,,1,1
8094,13546,Directed,8094>13546,,,1,1
19359,13546,Directed,19359>13546,,,1,1
417,13546,Directed,417>13546,,,1,1
3493,13546,Directed,3493>13546,,,1,1
3495,13546,Directed,3495>13546,,,1,1
8092,13546,Directed,8092>13546,,,1,1
20402,13546,Directed,20402>13546,,,1,1
15795,13546,Directed,15795>13546,,,1,1
8116,13546,Directed,8116>13546,,,1,1
19385,13546,Directed,19385>13546,,,1,1
15802,13546,Directed,15802>13546,,,1,1
25503,13546,Directed,25503>13546,,,1,1
25533,13546,Directed,25533>13546,,,1,1
20320,13546,Directed,20320>13546,,,1,1
18189,13546,Directed,18189>13546,,,1,1
20429,13546,Directed,20429>13546,,,1,1
25848,13546,Directed,25848>13546,,,1,1
4052,13546,Directed,4052>13546,,,1,2
6109,13546,Directed,6109>13546,,,1,1
6112,13546,Directed,6112>13546,,,1,1
14836,13546,Directed,14836>13546,,,1,1
4009,13546,Directed,4009>13546,,,1,1
8323,13546,Directed,8323>13546,,,1,1
14847,13546,Directed,14847>13546,,,1,1
6145,13551,Directed,6145>13551,,,1,6
4102,13551,Directed,4102>13551,,,1,1
263,13551,Directed,263>13551,,,1,1
6030,13551,Directed,6030>13551,,,1,1
3611,13551,Directed,3611>13551,,,1,1
3485,13551,Directed,3485>13551,,,1,1
11936,13551,Directed,11936>13551,,,1,1
6437,13551,Directed,6437>13551,,,1,1
5931,13551,Directed,5931>13551,,,1,1
8620,13551,Directed,8620>13551,,,1,1
5789,13551,Directed,5789>13551,,,1,1
20412,13551,Directed,20412>13551,,,1,1
3522,13551,Directed,3522>13551,,,1,1
25668,13551,Directed,25668>13551,,,1,1
15689,13551,Directed,15689>13551,,,1,1
18890,13551,Directed,18890>13551,,,1,1
5978,13551,Directed,5978>13551,,,1,1
15452,13551,Directed,15452>13551,,,1,1
23779,13551,Directed,23779>13551,,,1,1
25532,13551,Directed,25532>13551,,,1,1
3946,13551,Directed,3946>13551,,,1,1
15932,13551,Directed,15932>13551,,,1,1
25512,13552,Directed,25512>13552,,,1,1
8015,13552,Directed,8015>13552,,,1,1
12436,13552,Directed,12436>13552,,,1,1
25974,13552,Directed,25974>13552,,,1,1
10908,13552,Directed,10908>13552,,,1,1
19070,13552,Directed,19070>13552,,,1,1
18800,13555,Directed,18800>13555,,,1,1
15866,13555,Directed,15866>13555,,,1,1
13826,13556,Directed,13826>13556,,,1,1
13837,13556,Directed,13837>13556,,,1,1
19990,13556,Directed,19990>13556,,,1,1
5657,13556,Directed,5657>13556,,,1,1
7707,13556,Directed,7707>13556,,,1,1
7709,13556,Directed,7709>13556,,,1,1
20009,13556,Directed,20009>13556,,,1,1
559,13556,Directed,559>13556,,,1,1
7728,13556,Directed,7728>13556,,,1,1
5682,13556,Directed,5682>13556,,,1,1
14387,13556,Directed,14387>13556,,,1,1
10808,13556,Directed,10808>13556,,,1,1
15711,13556,Directed,15711>13556,,,1,1
10812,13556,Directed,10812>13556,,,1,1
10813,13556,Directed,10813>13556,,,1,1
576,13556,Directed,576>13556,,,1,1
13894,13556,Directed,13894>13556,,,1,1
8263,13556,Directed,8263>13556,,,1,1
5559,13556,Directed,5559>13556,,,1,1
3660,13556,Directed,3660>13556,,,1,1
3661,13556,Directed,3661>13556,,,1,1
23632,13556,Directed,23632>13556,,,1,1
15955,13556,Directed,15955>13556,,,1,1
14421,13556,Directed,14421>13556,,,1,1
14424,13556,Directed,14424>13556,,,1,1
3681,13556,Directed,3681>13556,,,1,1
12387,13556,Directed,12387>13556,,,1,1
12388,13556,Directed,12388>13556,,,1,1
109,13556,Directed,109>13556,,,1,1
19059,13556,Directed,19059>13556,,,1,1
3191,13556,Directed,3191>13556,,,1,1
15485,13556,Directed,15485>13556,,,1,1
19583,13556,Directed,19583>13556,,,1,1
5763,13556,Directed,5763>13556,,,1,1
15499,13556,Directed,15499>13556,,,1,1
12432,13556,Directed,12432>13556,,,1,1
6295,13556,Directed,6295>13556,,,1,1
5784,13556,Directed,5784>13556,,,1,1
20127,13556,Directed,20127>13556,,,1,1
25760,13556,Directed,25760>13556,,,1,1
19617,13556,Directed,19617>13556,,,1,1
3752,13556,Directed,3752>13556,,,1,1
15021,13556,Directed,15021>13556,,,1,1
18612,13556,Directed,18612>13556,,,1,1
12471,13556,Directed,12471>13556,,,1,1
20665,13556,Directed,20665>13556,,,1,1
20670,13556,Directed,20670>13556,,,1,1
11968,13556,Directed,11968>13556,,,1,1
3781,13556,Directed,3781>13556,,,1,1
19654,13556,Directed,19654>13556,,,1,1
715,13556,Directed,715>13556,,,1,1
8396,13556,Directed,8396>13556,,,1,1
3285,13556,Directed,3285>13556,,,1,1
10454,13556,Directed,10454>13556,,,1,1
23769,13556,Directed,23769>13556,,,1,1
6364,13556,Directed,6364>13556,,,1,1
7902,13556,Directed,7902>13556,,,1,1
3296,13556,Directed,3296>13556,,,1,1
6370,13556,Directed,6370>13556,,,1,16
8420,13556,Directed,8420>13556,,,1,1
12005,13556,Directed,12005>13556,,,1,1
8422,13556,Directed,8422>13556,,,1,1
18663,13556,Directed,18663>13556,,,1,1
13546,13556,Directed,13546>13556,,,1,1
25843,13556,Directed,25843>13556,,,1,1
25848,13556,Directed,25848>13556,,,1,1
7929,13556,Directed,7929>13556,,,1,1
13439,13556,Directed,13439>13556,,,1,1
12029,13556,Directed,12029>13556,,,1,1
20222,13556,Directed,20222>13556,,,1,1
13576,13556,Directed,13576>13556,,,1,1
265,13556,Directed,265>13556,,,1,1
11019,13556,Directed,11019>13556,,,1,1
5907,13556,Directed,5907>13556,,,1,1
5912,13556,Directed,5912>13556,,,1,1
15641,13556,Directed,15641>13556,,,1,1
5918,13556,Directed,5918>13556,,,1,1
11043,13556,Directed,11043>13556,,,1,1
10532,13556,Directed,10532>13556,,,1,1
19238,13556,Directed,19238>13556,,,1,1
20263,13556,Directed,20263>13556,,,1,1
3880,13556,Directed,3880>13556,,,1,1
11052,13556,Directed,11052>13556,,,1,1
18733,13556,Directed,18733>13556,,,1,1
5935,13556,Directed,5935>13556,,,1,1
3890,13556,Directed,3890>13556,,,1,1
10974,13556,Directed,10974>13556,,,1,1
19254,13556,Directed,19254>13556,,,1,1
5949,13556,Directed,5949>13556,,,1,1
11061,13556,Directed,11061>13556,,,1,1
3301,13556,Directed,3301>13556,,,1,1
10564,13556,Directed,10564>13556,,,1,1
20805,13556,Directed,20805>13556,,,1,1
19271,13556,Directed,19271>13556,,,1,1
10568,13556,Directed,10568>13556,,,1,1
19275,13556,Directed,19275>13556,,,1,1
25932,13556,Directed,25932>13556,,,1,1
848,13556,Directed,848>13556,,,1,1
20309,13556,Directed,20309>13556,,,1,1
20312,13556,Directed,20312>13556,,,1,1
20313,13556,Directed,20313>13556,,,1,1
3423,13556,Directed,3423>13556,,,1,1
8040,13556,Directed,8040>13556,,,1,1
3435,13556,Directed,3435>13556,,,1,1
3948,13556,Directed,3948>13556,,,1,1
20845,13556,Directed,20845>13556,,,1,1
18783,13556,Directed,18783>13556,,,1,1
22899,13556,Directed,22899>13556,,,1,2
18808,13556,Directed,18808>13556,,,1,1
20032,13556,Directed,20032>13556,,,1,1
5508,13556,Directed,5508>13556,,,1,1
3976,13556,Directed,3976>13556,,,1,1
8588,13556,Directed,8588>13556,,,1,1
6031,13556,Directed,6031>13556,,,1,1
10652,13556,Directed,10652>13556,,,1,1
8605,13556,Directed,8605>13556,,,1,1
26014,13556,Directed,26014>13556,,,1,1
12194,13556,Directed,12194>13556,,,1,1
22956,13556,Directed,22956>13556,,,1,1
4018,13556,Directed,4018>13556,,,1,1
19383,13556,Directed,19383>13556,,,1,1
10680,13556,Directed,10680>13556,,,1,1
13753,13556,Directed,13753>13556,,,1,1
10682,13556,Directed,10682>13556,,,1,1
19394,13556,Directed,19394>13556,,,1,1
19396,13556,Directed,19396>13556,,,1,1
10693,13556,Directed,10693>13556,,,1,1
20424,13556,Directed,20424>13556,,,1,1
3530,13556,Directed,3530>13556,,,1,1
4057,13556,Directed,4057>13556,,,1,1
13792,13556,Directed,13792>13556,,,1,1
3557,13556,Directed,3557>13556,,,1,1
15847,13556,Directed,15847>13556,,,1,1
20461,13556,Directed,20461>13556,,,1,1
15857,13556,Directed,15857>13556,,,1,1
14839,13556,Directed,14839>13556,,,1,1
19449,13556,Directed,19449>13556,,,1,1
13689,13557,Directed,13689>13557,,,1,1
13217,13559,Directed,13217>13559,,,1,1
3585,13562,Directed,3585>13562,,,1,1
7683,13562,Directed,7683>13562,,,1,1
519,13562,Directed,519>13562,,,1,1
9,13562,Directed,9>13562,,,1,1
3596,13562,Directed,3596>13562,,,1,1
3599,13562,Directed,3599>13562,,,1,1
8208,13562,Directed,8208>13562,,,1,1
12291,13562,Directed,12291>13562,,,1,1
3605,13562,Directed,3605>13562,,,1,1
539,13562,Directed,539>13562,,,1,1
4125,13562,Directed,4125>13562,,,1,2
553,13562,Directed,553>13562,,,1,1
10794,13562,Directed,10794>13562,,,1,1
14892,13562,Directed,14892>13562,,,1,1
3630,13562,Directed,3630>13562,,,1,1
11826,13562,Directed,11826>13562,,,1,1
5685,13562,Directed,5685>13562,,,1,1
10806,13562,Directed,10806>13562,,,1,1
25655,13562,Directed,25655>13562,,,1,1
18868,13562,Directed,18868>13562,,,1,1
17980,13562,Directed,17980>13562,,,1,1
573,13562,Directed,573>13562,,,1,1
13886,13562,Directed,13886>13562,,,1,1
575,13562,Directed,575>13562,,,1,1
3137,13562,Directed,3137>13562,,,1,1
3140,13562,Directed,3140>13562,,,1,1
3654,13562,Directed,3654>13562,,,1,1
14407,13562,Directed,14407>13562,,,1,1
15433,13562,Directed,15433>13562,,,1,1
20042,13562,Directed,20042>13562,,,1,1
76,13562,Directed,76>13562,,,1,1
25677,13562,Directed,25677>13562,,,1,1
593,13562,Directed,593>13562,,,1,1
23634,13562,Directed,23634>13562,,,1,1
6227,13562,Directed,6227>13562,,,1,1
14421,13562,Directed,14421>13562,,,1,1
7766,13562,Directed,7766>13562,,,1,1
3549,13562,Directed,3549>13562,,,1,1
3681,13562,Directed,3681>13562,,,1,1
15458,13562,Directed,15458>13562,,,1,1
25700,13562,Directed,25700>13562,,,1,1
12390,13562,Directed,12390>13562,,,1,1
10855,13562,Directed,10855>13562,,,1,1
12393,13562,Directed,12393>13562,,,1,1
5738,13562,Directed,5738>13562,,,1,1
5740,13562,Directed,5740>13562,,,1,1
7789,13562,Directed,7789>13562,,,1,1
115,13562,Directed,115>13562,,,1,1
7796,13562,Directed,7796>13562,,,1,1
3499,13562,Directed,3499>13562,,,1,1
25718,13562,Directed,25718>13562,,,1,1
3705,13562,Directed,3705>13562,,,1,1
3194,13562,Directed,3194>13562,,,1,1
10858,13562,Directed,10858>13562,,,1,1
3202,13562,Directed,3202>13562,,,1,1
8326,13562,Directed,8326>13562,,,1,1
8327,13562,Directed,8327>13562,,,1,1
3723,13562,Directed,3723>13562,,,1,1
13454,13562,Directed,13454>13562,,,1,1
19087,13562,Directed,19087>13562,,,1,1
5779,13562,Directed,5779>13562,,,1,1
16020,13562,Directed,16020>13562,,,1,1
15788,13562,Directed,15788>13562,,,1,1
6296,13562,Directed,6296>13562,,,1,1
6297,13562,Directed,6297>13562,,,1,1
5787,13562,Directed,5787>13562,,,1,1
25758,13562,Directed,25758>13562,,,1,1
6306,13562,Directed,6306>13562,,,1,1
675,13562,Directed,675>13562,,,1,1
25766,13562,Directed,25766>13562,,,1,1
679,13562,Directed,679>13562,,,1,1
12459,13562,Directed,12459>13562,,,1,1
10412,13562,Directed,10412>13562,,,1,1
6318,13562,Directed,6318>13562,,,1,1
3247,13562,Directed,3247>13562,,,1,1
10936,13562,Directed,10936>13562,,,1,1
18105,13562,Directed,18105>13562,,,1,1
23738,13562,Directed,23738>13562,,,1,1
23227,13562,Directed,23227>13562,,,1,1
3260,13562,Directed,3260>13562,,,1,1
19645,13562,Directed,19645>13562,,,1,1
20673,13562,Directed,20673>13562,,,1,1
20680,13562,Directed,20680>13562,,,1,1
10445,13562,Directed,10445>13562,,,1,1
8398,13562,Directed,8398>13562,,,1,1
11983,13562,Directed,11983>13562,,,1,1
8402,13562,Directed,8402>13562,,,1,1
7892,13562,Directed,7892>13562,,,1,1
11989,13562,Directed,11989>13562,,,1,1
23769,13562,Directed,23769>13562,,,1,1
738,13562,Directed,738>13562,,,1,1
3301,13562,Directed,3301>13562,,,1,1
3815,13562,Directed,3815>13562,,,1,1
3304,13562,Directed,3304>13562,,,1,1
20715,13562,Directed,20715>13562,,,1,1
18159,13562,Directed,18159>13562,,,1,1
10489,13562,Directed,10489>13562,,,1,1
25850,13562,Directed,25850>13562,,,1,1
20222,13562,Directed,20222>13562,,,1,1
12501,13562,Directed,12501>13562,,,1,1
6402,13562,Directed,6402>13562,,,1,16
8453,13562,Directed,8453>13562,,,1,1
23596,13562,Directed,23596>13562,,,1,1
19212,13562,Directed,19212>13562,,,1,1
12557,13562,Directed,12557>13562,,,1,1
12046,13562,Directed,12046>13562,,,1,1
7954,13562,Directed,7954>13562,,,1,1
3348,13562,Directed,3348>13562,,,1,1
6190,13562,Directed,6190>13562,,,1,1
11030,13562,Directed,11030>13562,,,1,1
791,13562,Directed,791>13562,,,1,1
7983,13562,Directed,7983>13562,,,1,1
265,13562,Directed,265>13562,,,1,1
20254,13562,Directed,20254>13562,,,1,1
20255,13562,Directed,20255>13562,,,1,1
800,13562,Directed,800>13562,,,1,1
20262,13562,Directed,20262>13562,,,1,1
295,13562,Directed,295>13562,,,1,1
7980,13562,Directed,7980>13562,,,1,1
15663,13562,Directed,15663>13562,,,1,1
20276,13562,Directed,20276>13562,,,1,1
13623,13562,Directed,13623>13562,,,1,1
13626,13562,Directed,13626>13562,,,1,1
20799,13562,Directed,20799>13562,,,1,1
25921,13562,Directed,25921>13562,,,1,1
5959,13562,Directed,5959>13562,,,1,1
13640,13562,Directed,13640>13562,,,1,1
5962,13562,Directed,5962>13562,,,1,1
25516,13562,Directed,25516>13562,,,1,1
8013,13562,Directed,8013>13562,,,1,1
3924,13562,Directed,3924>13562,,,1,1
853,13562,Directed,853>13562,,,1,1
19286,13562,Directed,19286>13562,,,1,1
3928,13562,Directed,3928>13562,,,1,1
15708,13562,Directed,15708>13562,,,1,1
17964,13562,Directed,17964>13562,,,1,1
3425,13562,Directed,3425>13562,,,1,1
11082,13562,Directed,11082>13562,,,1,1
5992,13562,Directed,5992>13562,,,1,1
19516,13562,Directed,19516>13562,,,1,1
10605,13562,Directed,10605>13562,,,1,1
14397,13562,Directed,14397>13562,,,1,1
3953,13562,Directed,3953>13562,,,1,1
20181,13562,Directed,20181>13562,,,1,1
13171,13562,Directed,13171>13562,,,1,1
8568,13562,Directed,8568>13562,,,1,1
20628,13562,Directed,20628>13562,,,1,1
25982,13562,Directed,25982>13562,,,1,1
19327,13562,Directed,19327>13562,,,1,1
19330,13562,Directed,19330>13562,,,1,1
12165,13562,Directed,12165>13562,,,1,1
13703,13562,Directed,13703>13562,,,1,1
25484,13562,Directed,25484>13562,,,1,1
18072,13562,Directed,18072>13562,,,1,1
22931,13562,Directed,22931>13562,,,1,1
10644,13562,Directed,10644>13562,,,1,1
3478,13562,Directed,3478>13562,,,1,1
13207,13562,Directed,13207>13562,,,1,1
13209,13562,Directed,13209>13562,,,1,1
3925,13562,Directed,3925>13562,,,1,1
13212,13562,Directed,13212>13562,,,1,1
25501,13562,Directed,25501>13562,,,1,1
3486,13562,Directed,3486>13562,,,1,1
8610,13562,Directed,8610>13562,,,1,1
20389,13562,Directed,20389>13562,,,1,1
4081,13562,Directed,4081>13562,,,1,1
13737,13562,Directed,13737>13562,,,1,1
19527,13562,Directed,19527>13562,,,1,1
13740,13562,Directed,13740>13562,,,1,1
12205,13562,Directed,12205>13562,,,1,1
25522,13562,Directed,25522>13562,,,1,1
19380,13562,Directed,19380>13562,,,1,1
26014,13562,Directed,26014>13562,,,1,1
577,13562,Directed,577>13562,,,1,1
19385,13562,Directed,19385>13562,,,1,1
18877,13562,Directed,18877>13562,,,1,1
19396,13562,Directed,19396>13562,,,1,1
18887,13562,Directed,18887>13562,,,1,1
23496,13562,Directed,23496>13562,,,1,1
25742,13562,Directed,25742>13562,,,1,1
4059,13562,Directed,4059>13562,,,1,1
10717,13562,Directed,10717>13562,,,1,1
19425,13562,Directed,19425>13562,,,1,1
19942,13562,Directed,19942>13562,,,1,1
10833,13562,Directed,10833>13562,,,1,1
16025,13562,Directed,16025>13562,,,1,1
20461,13562,Directed,20461>13562,,,1,1
13295,13562,Directed,13295>13562,,,1,1
8176,13562,Directed,8176>13562,,,1,1
15857,13562,Directed,15857>13562,,,1,1
14840,13562,Directed,14840>13562,,,1,1
23037,13562,Directed,23037>13562,,,1,1
14847,13562,Directed,14847>13562,,,1,1
10560,13563,Directed,10560>13563,,,1,1
6145,13563,Directed,6145>13563,,,1,3
8290,13563,Directed,8290>13563,,,1,1
25894,13563,Directed,25894>13563,,,1,1
6089,13563,Directed,6089>13563,,,1,1
4045,13563,Directed,4045>13563,,,1,1
173,13563,Directed,173>13563,,,1,1
